date,country,daily_vaccinations_dose1,daily_vaccinations_dose2,daily_vaccinations_booster,cumulative_dose1,cumulative_dose2,cumulative_booster,total_vaccinations
2021-04-30,Italy,414638,92556,0,9858222,4946953,0,14805175
2021-05-01,Italy,307346,259899,0,10165568,5206852,0,15372420
2021-05-02,Italy,247888,373890,0,10413456,5580742,0,15994198
2021-05-03,Italy,230989,297406,0,10644445,5878148,0,16522593
2021-05-04,Italy,414422,76452,0,11058867,5954600,0,17013467
2021-05-05,Italy,408435,271743,0,11467302,6226343,0,17693645
2021-05-06,Italy,119831,300724,0,11587133,6527067,0,18114200
2021-05-07,Italy,412270,275234,0,11999403,6802301,0,18801704
2021-05-08,Italy,387774,157619,0,12387177,6959920,0,19347097
2021-05-09,Italy,262753,322280,0,12649930,7282200,0,19932130
2021-05-10,Italy,230068,68404,0,12879998,7350604,0,20230602
2021-05-11,Italy,316685,232812,0,13196683,7583416,0,20780099
2021-05-12,Italy,488459,135672,0,13685142,7719088,0,21404230
2021-05-13,Italy,429856,76226,0,14114998,7795314,0,21910312
2021-05-14,Italy,317219,230997,0,14432217,8026311,0,22458528
2021-05-15,Italy,194169,299609,0,14626386,8325920,0,22952306
2021-05-16,Italy,235160,251974,0,14861546,8577894,0,23439440
2021-05-17,Italy,138149,239229,0,14999695,8817123,0,23816818
2021-05-18,Italy,358622,275608,0,15358317,9092731,0,24451048
2021-05-19,Italy,102660,286448,0,15460977,9379179,0,24840156
2021-05-20,Italy,153781,347853,0,15614758,9727032,0,25341790
2021-05-21,Italy,431614,146259,0,16046372,9873291,0,25919663
2021-05-22,Italy,115360,329787,0,16161732,10203078,0,26364810
2021-05-23,Italy,140121,245425,0,16301853,10448503,0,26750356
2021-05-24,Italy,122526,75481,0,16424379,10523984,0,26948363
2021-05-25,Italy,328522,369556,0,16752901,10893540,0,27646441
2021-05-26,Italy,471474,347825,0,17224375,11241365,0,28465740
2021-05-27,Italy,159576,325584,0,17383951,11566949,0,28950900
2021-05-28,Italy,212262,334603,0,17596213,11901552,0,29497765
2021-05-29,Italy,363944,279005,0,17960157,12180557,0,30140714
2021-05-30,Italy,313782,222672,0,18273939,12403229,0,30677168
2021-05-31,Italy,127248,239560,0,18401187,12642789,0,31043976
2021-06-01,Italy,223762,264343,0,18624949,12907132,0,31532081
2021-06-02,Italy,180064,181355,0,18805013,13088487,0,31893500
2021-06-03,Italy,169503,315088,0,18974516,13403575,0,32378091
2021-06-04,Italy,121095,235023,0,19095611,13638598,0,32734209
2021-06-05,Italy,265830,78971,0,19361441,13717569,0,33079010
2021-06-06,Italy,177306,132403,0,19538747,13849972,0,33388719
2021-06-07,Italy,119060,209090,0,19657807,14059062,0,33716869
2021-06-08,Italy,329022,254116,0,19986829,14313178,0,34300007
2021-06-09,Italy,254888,166128,0,20241717,14479306,0,34721023
2021-06-10,Italy,296215,70311,0,20537932,14549617,0,35087549
2021-06-11,Italy,377825,396194,0,20915757,14945811,0,35861568
2021-06-12,Italy,457856,50949,0,21373613,14996760,0,36370373
2021-06-13,Italy,142696,178572,0,21516309,15175332,0,36691641
2021-06-14,Italy,285120,329778,0,21801429,15505110,0,37306539
2021-06-15,Italy,318278,234712,0,22119707,15739822,0,37859529
2021-06-16,Italy,487486,380068,0,22607193,16119890,0,38727083
2021-06-17,Italy,447087,201774,0,23054280,16321664,0,39375944
2021-06-18,Italy,337651,304094,0,23391931,16625758,0,40017689
2021-06-19,Italy,346772,275071,0,23738703,16900829,0,40639532
2021-06-20,Italy,242433,119909,0,23981136,17020738,0,41001874
2021-06-21,Italy,447932,352945,0,24429068,17373683,0,41802751
2021-06-22,Italy,481968,198825,0,24911036,17572508,0,42483544
2021-06-23,Italy,180971,342173,0,25092007,17914681,0,43006688
2021-06-24,Italy,259059,283496,0,25351066,18198177,0,43549243
2021-06-25,Italy,455855,153459,0,25806921,18351636,0,44158557
2021-06-26,Italy,413804,309149,0,26220725,18660785,0,44881510
2021-06-27,Italy,440162,259337,0,26660887,18920122,0,45581009
2021-06-28,Italy,462878,166650,0,27123765,19086772,0,46210537
2021-06-29,Italy,142669,249029,0,27266434,19335801,0,46602235
2021-06-30,Italy,286469,65640,0,27552903,19401441,0,46954344
2021-07-01,Italy,341595,108289,0,27894498,19509730,0,47404228
2021-07-02,Italy,233767,150673,0,28128265,19660403,0,47788668
2021-07-03,Italy,482793,228133,0,28611058,19888536,0,48499594
2021-07-04,Italy,239384,117077,0,28850442,20005613,0,48856055
2021-07-05,Italy,471015,355996,0,29321457,20361609,0,49683066
2021-07-06,Italy,285989,256436,0,29607446,20618045,0,50225491
2021-07-07,Italy,108177,244622,0,29715623,20862667,0,50578290
2021-07-08,Italy,115151,329685,0,29830774,21192352,0,51023126
2021-07-09,Italy,369214,97000,0,30199988,21289352,0,51489340
2021-07-10,Italy,422153,235630,0,30622141,21524982,0,52147123
2021-07-11,Italy,147400,291748,0,30769541,21816730,0,52586271
2021-07-12,Italy,488764,294699,0,31258305,22111429,0,53369734
2021-07-13,Italy,240340,392879,0,31498645,22504308,0,54002953
2021-07-14,Italy,463242,224633,0,31961887,22728941,0,54690828
2021-07-15,Italy,310461,111050,0,32272348,22839991,0,55112339
2021-07-16,Italy,142709,174920,0,32415057,23014911,0,55429968
2021-07-17,Italy,104842,364362,0,32519899,23379273,0,55899172
2021-07-18,Italy,196250,318214,0,32716149,23697487,0,56413636
2021-07-19,Italy,372500,262318,0,33088649,23959805,0,57048454
2021-07-20,Italy,366855,123382,0,33455504,24083187,0,57538691
2021-07-21,Italy,155020,268999,0,33610524,24352186,0,57962710
2021-07-22,Italy,228193,266409,0,33838717,24618595,0,58457312
2021-07-23,Italy,276451,180115,0,34115168,24798710,0,58913878
2021-07-24,Italy,258661,396650,0,34373829,25195360,0,59569189
2021-07-25,Italy,309977,142230,0,34683806,25337590,0,60021396
2021-07-26,Italy,379418,377168,0,35063224,25714758,0,60777982
2021-07-27,Italy,152004,110591,0,35215228,25825349,0,61040577
2021-07-28,Italy,176320,274327,0,35391548,26099676,0,61491224
2021-07-29,Italy,117744,99839,0,35509292,26199515,0,61708807
2021-07-30,Italy,233110,378828,0,35742402,26578343,0,62320745
2021-07-31,Italy,123383,133599,0,35865785,26711942,0,62577727
2021-08-01,Italy,346133,53331,0,36211918,26765273,0,62977191
2021-08-02,Italy,123291,264670,0,36335209,27029943,0,63365152
2021-08-03,Italy,329919,125645,0,36665128,27155588,0,63820716
2021-08-04,Italy,101119,249911,0,36766247,27405499,0,64171746
2021-08-05,Italy,250053,250688,0,37016300,27656187,0,64672487
2021-08-06,Italy,167980,326453,0,37184280,27982640,0,65166920
2021-08-07,Italy,181907,186177,0,37366187,28168817,0,65535004
2021-08-08,Italy,188982,360043,0,37555169,28528860,0,66084029
2021-08-09,Italy,119035,277579,0,37674204,28806439,0,66480643
2021-08-10,Italy,254745,121872,0,37928949,28928311,0,66857260
2021-08-11,Italy,219189,187565,0,38148138,29115876,0,67264014
2021-08-12,Italy,499550,139274,0,38647688,29255150,0,67902838
2021-08-13,Italy,444873,357052,0,39092561,29612202,0,68704763
2021-08-14,Italy,234500,306659,0,39327061,29918861,0,69245922
2021-08-15,Italy,138176,130200,0,39465237,30049061,0,69514298
2021-08-16,Italy,178151,343672,0,39643388,30392733,0,70036121
2021-08-17,Italy,418951,397349,0,40062339,30790082,0,70852421
2021-08-18,Italy,276588,115286,0,40338927,30905368,0,71244295
2021-08-19,Italy,318793,174545,0,40657720,31079913,0,71737633
2021-08-20,Italy,447402,180573,0,41105122,31260486,0,72365608
2021-08-21,Italy,468653,70740,0,41573775,31331226,0,72905001
2021-08-22,Italy,341625,153662,0,41915400,31484888,0,73400288
2021-08-23,Italy,273060,206204,0,42188460,31691092,0,73879552
2021-08-24,Italy,141402,339292,0,42329862,32030384,0,74360246
2021-08-25,Italy,198595,175084,0,42528457,32205468,0,74733925
2021-08-26,Italy,327938,268128,0,42856395,32473596,0,75329991
2021-08-27,Italy,472076,55739,0,43328471,32529335,0,75857806
2021-08-28,Italy,319184,138699,0,43647655,32668034,0,76315689
2021-08-29,Italy,397045,251599,0,44044700,32919633,0,76964333
2021-08-30,Italy,289611,247857,0,44334311,33167490,0,77501801
2021-08-31,Italy,363710,331525,0,44698021,33499015,0,78197036
2021-09-01,Italy,262136,66262,0,44960157,33565277,0,78525434
2021-09-02,Italy,115828,369412,0,45075985,33934689,0,79010674
2021-09-03,Italy,462672,117854,0,45538657,34052543,0,79591200
2021-09-04,Italy,322065,90885,0,45860722,34143428,0,80004150
2021-09-05,Italy,284727,270607,0,46145449,34414035,0,80559484
2021-09-06,Italy,313252,120891,0,46458701,34534926,0,80993627
2021-09-07,Italy,288528,346596,0,46747229,34881522,0,81628751
2021-09-08,Italy,139369,398251,0,46886598,35279773,0,82166371
2021-09-09,Italy,321560,168222,0,47208158,35447995,0,82656153
2021-09-10,Italy,171157,347422,0,47379315,35795417,0,83174732
2021-09-11,Italy,305688,301356,0,47685003,36096773,0,83781776
2021-09-12,Italy,121498,66356,0,47806501,36163129,0,83969630
2021-09-13,Italy,104308,138883,0,47910809,36302012,0,84212821
2021-09-14,Italy,216691,266578,0,48127500,36568590,0,84696090
2021-09-15,Italy,150828,388149,0,48278328,36956739,0,85235067
2021-09-16,Italy,465234,86604,0,48743562,37043343,0,85786905
2021-09-17,Italy,240694,369992,0,48984256,37413335,0,86397591
2021-09-18,Italy,376907,234814,0,49361163,37648149,0,87009312
2021-09-19,Italy,257890,114084,0,49619053,37762233,0,87381286
2021-09-20,Italy,128686,190605,0,49747739,37952838,0,87700577
2021-09-21,Italy,350993,339324,0,50098732,38292162,0,88390894
2021-09-22,Italy,175401,394853,0,50274133,38687015,0,88961148
2021-09-23,Italy,307489,130927,0,50581622,38817942,0,89399564
2021-09-24,Italy,356027,217410,0,50937649,39035352,0,89973001
2021-09-25,Italy,364660,388485,0,51302309,39423837,0,90726146
2021-09-26,Italy,114705,207391,0,51417014,39631228,0,91048242
2021-09-27,Italy,259215,292953,0,51676229,39924181,0,91600410
2021-09-28,Italy,166332,173554,0,51842561,40097735,0,91940296
2021-09-29,Italy,308451,280552,0,52151012,40378287,0,92529299
2021-09-30,Italy,309611,348460,0,52460623,40726747,0,93187370
2021-10-01,Italy,197783,270077,0,52658406,40996824,0,93655230
2021-10-02,Italy,425572,148885,0,53083978,41145709,0,94229687
2021-10-03,Italy,212823,60810,0,53296801,41206519,0,94503320
2021-10-04,Italy,192739,243094,0,53489540,41449613,0,94939153
2021-10-05,Italy,379135,353432,0,53868675,41803045,0,95671720
2021-10-06,Italy,147166,363995,0,54015841,42167040,0,96182881
2021-10-07,Italy,497178,103587,0,54513019,42270627,0,96783646
2021-10-08,Italy,111959,231417,0,54624978,42502044,0,97127022
2021-10-09,Italy,420425,201359,0,55045403,42703403,0,97748806
2021-10-10,Italy,344498,366024,0,55389901,43069427,0,98459328
2021-10-11,Italy,431319,207822,0,55821220,43277249,0,99098469
2021-10-12,Italy,338124,217623,0,56159344,43494872,0,99654216
2021-10-13,Italy,244071,184214,0,56403415,43679086,0,100082501
2021-10-14,Italy,452438,361573,91317,56855853,44040659,91317,100987829
2021-10-15,Italy,120014,256063,77274,56975867,44296722,168591,101441180
2021-10-16,Italy,103464,181384,11420,57079331,44478106,180011,101737448
2021-10-17,Italy,136846,184223,11504,57216177,44662329,191515,102070021
2021-10-18,Italy,457307,207998,34879,57673484,44870327,226394,102770205
2021-10-19,Italy,332851,198264,84648,58006335,45068591,311042,103385968
2021-10-20,Italy,325585,184571,55681,58331920,45253162,366723,103951805
2021-10-21,Italy,228430,297757,66969,58560350,45550919,433692,104544961
2021-10-22,Italy,397654,194246,56656,58958004,45745165,490348,105193517
2021-10-23,Italy,217627,151667,16067,59175631,45896832,506415,105578878
2021-10-24,Italy,353102,304798,40349,59528733,46201630,546764,106277127
2021-10-25,Italy,453967,386953,11873,59982700,46588583,558637,107129920
2021-10-26,Italy,305425,277251,50347,60288125,46865834,608984,107762943
2021-10-27,Italy,467749,245338,12025,60755874,47111172,621009,108488055
2021-10-28,Italy,137718,176659,81702,60893592,47287831,702711,108884134
2021-10-29,Italy,344882,365035,11691,61238474,47652866,714402,109605742
2021-10-30,Italy,174911,85790,84630,61413385,47738656,799032,109951073
2021-10-31,Italy,373215,243615,78202,61786600,47982271,877234,110646105
2021-11-01,Italy,461230,265003,21212,62247830,48247274,898446,111393550
2021-11-02,Italy,267484,332189,25059,62515314,48579463,923505,112018282
2021-11-03,Italy,257794,147284,77751,62773108,48726747,1001256,112501111
2021-11-04,Italy,109889,143611,76464,62882997,48870358,1077720,112831075
2021-11-05,Italy,493536,189757,43398,63376533,49060115,1121118,113557766
2021-11-06,Italy,221381,94820,85363,63597914,49154935,1206481,113959330
2021-11-07,Italy,193001,363720,30902,63790915,49518655,1237383,114546953
2021-11-08,Italy,211031,72023,74375,64001946,49590678,1311758,114904382
2021-11-09,Italy,309539,244903,57828,64311485,49835581,1369586,115516652
2021-11-10,Italy,334010,396626,60540,64645495,50232207,1430126,116307828
2021-11-11,Italy,291757,373221,23319,64937252,50605428,1453445,116996125
2021-11-12,Italy,384595,83319,93414,65321847,50688747,1546859,117557453
2021-11-13,Italy,344881,354313,28656,65666728,51043060,1575515,118285303
2021-11-14,Italy,337854,344284,88240,66004582,51387344,1663755,119055681
2021-11-15,Italy,258606,385968,20601,66263188,51773312,1684356,119720856
2021-11-16,Italy,278936,56641,26332,66542124,51829953,1710688,120082765
2021-11-17,Italy,301762,170654,61442,66843886,52000607,1772130,120616623
2021-11-18,Italy,278261,119827,28698,67122147,52120434,1800828,121043409
2021-11-19,Italy,441634,132425,37127,67563781,52252859,1837955,121654595
2021-11-20,Italy,130803,352776,23653,67694584,52605635,1861608,122161827
2021-11-21,Italy,150106,114520,55981,67844690,52720155,1917589,122482434
2021-11-22,Italy,153926,53843,58412,67998616,52773998,1976001,122748615
2021-11-23,Italy,343797,140322,93332,68342413,52914320,2069333,123326066
2021-11-24,Italy,183637,172979,33598,68526050,53087299,2102931,123716280
2021-11-25,Italy,460788,359171,17382,68986838,53446470,2120313,124553621
2021-11-26,Italy,463727,385579,39446,69450565,53832049,2159759,125442373
2021-11-27,Italy,121470,120359,88236,69572035,53952408,2247995,125772438
2021-11-28,Italy,290756,132307,35578,69862791,54084715,2283573,126231079
2021-11-29,Italy,462714,183576,35972,70325505,54268291,2319545,126913341
2021-11-30,Italy,240743,317490,14380,70566248,54585781,2333925,127485954
2021-12-01,Italy,149043,151575,98070,70715291,54737356,2431995,127884642
2021-12-02,Italy,337463,86044,42616,71052754,54823400,2474611,128350765
2021-12-03,Italy,215513,319056,76323,71268267,55142456,2550934,128961657
2021-12-04,Italy,128350,151260,25181,71396617,55293716,2576115,129266448
2021-12-05,Italy,149938,249158,17605,71546555,55542874,2593720,129683149
2021-12-06,Italy,262891,216354,31644,71809446,55759228,2625364,130194038
2021-12-07,Italy,319915,198147,37358,72129361,55957375,2662722,130749458
2021-12-08,Italy,317740,125650,14853,72447101,56083025,2677575,131207701
2021-12-09,Italy,356334,100000,37098,72803435,56183025,2714673,131701133
2021-12-10,Italy,347114,142013,71814,73150549,56325038,2786487,132262074
2021-12-11,Italy,427832,153916,73046,73578381,56478954,2859533,132916868
2021-12-12,Italy,372522,242599,59535,73950903,56721553,2919068,133591524
2021-12-13,Italy,131882,113083,36931,74082785,56834636,2955999,133873420
2021-12-14,Italy,203189,79785,46196,74285974,56914421,3002195,134202590
2021-12-15,Italy,312186,350223,52375,74598160,57264644,3054570,134917374
2021-12-16,Italy,186011,249894,32949,74784171,57514538,3087519,135386228
2021-12-17,Italy,443915,372768,71222,75228086,57887306,3158741,136274133
2021-12-18,Italy,346219,120238,10235,75574305,58007544,3168976,136750825
2021-12-19,Italy,490494,312647,23200,76064799,58320191,3192176,137577166
2021-12-20,Italy,244962,273323,15834,76309761,58593514,3208010,138111285
2021-12-21,Italy,195435,128789,78715,76505196,58722303,3286725,138514224
2021-12-22,Italy,327997,144918,24047,76833193,58867221,3310772,139011186
2021-12-23,Italy,453667,271679,84261,77286860,59138900,3395033,139820793
2021-12-24,Italy,354441,364696,14397,77641301,59503596,3409430,140554327
2021-12-25,Italy,452594,220763,41564,78093895,59724359,3450994,141269248
2021-12-26,Italy,426986,394594,59197,78520881,60118953,3510191,142150025
2021-12-27,Italy,232684,183230,33932,78753565,60302183,3544123,142599871
2021-12-28,Italy,309247,339821,66394,79062812,60642004,3610517,143315333
2021-12-29,Italy,314041,186531,27609,79376853,60828535,3638126,143843514
2021-12-30,Italy,458113,214085,79633,79834966,61042620,3717759,144595345
2021-12-31,Italy,424550,214624,54075,80259516,61257244,3771834,145288594
2022-01-01,Italy,208471,316003,66329,80467987,61573247,3838163,145879397
2022-01-02,Italy,131436,232318,22420,80599423,61805565,3860583,146265571
2022-01-03,Italy,253617,95235,58532,80853040,61900800,3919115,146672955
2022-01-04,Italy,301021,327337,65149,81154061,62228137,3984264,147366462
2022-01-05,Italy,467072,290245,97532,81621133,62518382,4081796,148221311
2022-01-06,Italy,290040,288899,29337,81911173,62807281,4111133,148829587
