date,state,country,hospital_admissions,icu_admissions,ventilator_usage,available_beds,available_icu_beds
2021-03-27,Karnataka,India,177,33,14,225,47
2021-03-27,Kerala,India,109,26,11,905,94
2021-03-27,Tamil Nadu,India,194,45,17,382,19
2021-03-27,Delhi,India,266,51,16,623,30
2021-03-27,Uttar Pradesh,India,212,43,13,983,75
2021-03-27,West Bengal,India,222,54,24,225,90
2021-03-27,Gujarat,India,33,7,2,335,85
2021-03-27,Rajasthan,India,135,27,10,978,81
2021-03-27,Madhya Pradesh,India,217,41,17,937,29
2021-03-28,Maharashtra,India,179,41,15,937,71
2021-03-28,Karnataka,India,262,54,19,677,53
2021-03-28,Kerala,India,63,9,4,116,83
2021-03-28,Tamil Nadu,India,129,29,13,832,22
2021-03-28,Delhi,India,84,16,7,520,47
2021-03-28,Uttar Pradesh,India,78,19,7,990,18
2021-03-28,West Bengal,India,171,39,13,246,53
2021-03-28,Gujarat,India,41,9,3,285,67
2021-03-28,Rajasthan,India,55,11,5,157,50
2021-03-28,Madhya Pradesh,India,47,9,2,919,100
2021-03-29,Maharashtra,India,132,30,10,434,87
2021-03-29,Karnataka,India,248,54,19,472,48
2021-03-29,Kerala,India,289,50,18,508,60
2021-03-29,Tamil Nadu,India,186,44,17,128,95
2021-03-29,Delhi,India,226,42,18,935,28
2021-03-29,Uttar Pradesh,India,34,6,1,407,70
2021-03-29,West Bengal,India,210,35,13,748,66
2021-03-29,Gujarat,India,153,37,16,139,62
2021-03-29,Rajasthan,India,29,4,1,186,17
2021-03-29,Madhya Pradesh,India,108,19,9,725,65
2021-03-30,Maharashtra,India,216,48,17,295,92
2021-03-30,Karnataka,India,186,30,10,630,36
2021-03-30,Kerala,India,165,27,8,126,26
2021-03-30,Tamil Nadu,India,48,11,4,829,82
2021-03-30,Delhi,India,152,34,16,336,81
2021-03-30,Uttar Pradesh,India,89,21,8,995,58
2021-03-30,West Bengal,India,103,20,6,750,76
2021-03-30,Gujarat,India,211,33,14,456,37
2021-03-30,Rajasthan,India,79,15,5,835,84
2021-03-30,Madhya Pradesh,India,235,37,15,113,11
2021-03-31,Maharashtra,India,24,5,2,148,94
2021-03-31,Karnataka,India,70,16,5,433,84
2021-03-31,Kerala,India,109,22,8,270,96
2021-03-31,Tamil Nadu,India,205,36,13,405,74
2021-03-31,Delhi,India,179,40,18,518,62
2021-03-31,Uttar Pradesh,India,81,13,4,442,77
2021-03-31,West Bengal,India,36,8,3,845,99
2021-03-31,Gujarat,India,129,31,12,459,83
2021-03-31,Rajasthan,India,71,15,4,408,98
2021-03-31,Madhya Pradesh,India,64,12,5,208,48
2021-04-01,Maharashtra,India,187,36,12,464,24
2021-04-01,Karnataka,India,274,65,25,816,19
2021-04-01,Kerala,India,186,44,14,592,78
2021-04-01,Tamil Nadu,India,114,24,11,849,14
2021-04-01,Delhi,India,255,58,25,998,32
2021-04-01,Uttar Pradesh,India,215,51,21,640,84
2021-04-01,West Bengal,India,127,28,9,222,15
2021-04-01,Gujarat,India,113,24,9,491,26
2021-04-01,Rajasthan,India,282,46,20,526,34
2021-04-01,Madhya Pradesh,India,170,33,13,806,65
2021-04-02,Maharashtra,India,174,29,14,783,36
2021-04-02,Karnataka,India,115,22,10,685,89
2021-04-02,Kerala,India,51,10,3,128,25
2021-04-02,Tamil Nadu,India,152,37,14,504,66
2021-04-02,Delhi,India,80,15,4,193,25
2021-04-02,Uttar Pradesh,India,34,5,2,263,33
2021-04-02,West Bengal,India,109,27,9,892,99
2021-04-02,Gujarat,India,99,16,5,242,33
2021-04-02,Rajasthan,India,127,22,10,133,78
2021-04-02,Madhya Pradesh,India,238,41,16,896,94
2021-04-03,Maharashtra,India,103,16,6,443,42
2021-04-03,Karnataka,India,70,16,5,988,59
2021-04-03,Kerala,India,119,28,9,777,24
2021-04-03,Tamil Nadu,India,221,45,19,754,58
2021-04-03,Delhi,India,87,15,5,556,86
2021-04-03,Uttar Pradesh,India,72,14,6,692,59
2021-04-03,West Bengal,India,136,32,15,724,73
2021-04-03,Gujarat,India,147,34,15,381,59
2021-04-03,Rajasthan,India,140,29,13,399,52
2021-04-03,Madhya Pradesh,India,48,10,3,707,38
2021-04-04,Maharashtra,India,234,44,20,298,36
2021-04-04,Karnataka,India,42,8,2,698,14
2021-04-04,Kerala,India,210,41,18,959,70
2021-04-04,Tamil Nadu,India,252,60,21,878,16
2021-04-04,Delhi,India,228,39,17,618,78
2021-04-04,Uttar Pradesh,India,70,12,3,813,35
2021-04-04,West Bengal,India,72,16,6,846,84
2021-04-04,Gujarat,India,83,15,5,121,44
2021-04-04,Rajasthan,India,27,5,1,940,58
2021-04-04,Madhya Pradesh,India,130,24,11,393,22
2021-04-05,Maharashtra,India,69,16,5,772,96
2021-04-05,Karnataka,India,79,18,7,820,73
2021-04-05,Kerala,India,177,37,14,421,46
2021-04-05,Tamil Nadu,India,230,38,13,906,12
2021-04-05,Delhi,India,195,48,20,217,47
2021-04-05,Uttar Pradesh,India,45,7,2,439,67
2021-04-05,West Bengal,India,156,29,9,121,60
2021-04-05,Gujarat,India,230,43,13,763,41
2021-04-05,Rajasthan,India,120,18,7,432,60
2021-04-05,Madhya Pradesh,India,67,10,3,553,31
2021-04-06,Maharashtra,India,224,47,18,573,45
2021-04-06,Karnataka,India,265,60,20,210,86
2021-04-06,Kerala,India,124,23,7,122,31
2021-04-06,Tamil Nadu,India,156,36,17,222,75
2021-04-06,Delhi,India,52,10,3,643,28
2021-04-06,Uttar Pradesh,India,129,30,12,714,96
2021-04-06,West Bengal,India,167,26,9,369,91
2021-04-06,Gujarat,India,161,38,14,779,65
2021-04-06,Rajasthan,India,163,24,11,424,62
2021-04-06,Madhya Pradesh,India,273,48,16,273,79
2021-04-07,Maharashtra,India,53,11,4,174,23
2021-04-07,Karnataka,India,115,27,10,330,17
2021-04-07,Kerala,India,93,17,6,683,62
2021-04-07,Tamil Nadu,India,85,18,5,418,21
2021-04-07,Delhi,India,157,24,8,250,53
2021-04-07,Uttar Pradesh,India,231,36,12,650,98
2021-04-07,West Bengal,India,225,39,13,193,55
2021-04-07,Gujarat,India,51,8,2,954,14
2021-04-07,Rajasthan,India,186,40,17,829,61
2021-04-07,Madhya Pradesh,India,61,13,6,143,37
2021-04-08,Maharashtra,India,75,12,3,588,20
2021-04-08,Karnataka,India,202,45,21,262,22
2021-04-08,Kerala,India,308,56,19,100,98
2021-04-08,Tamil Nadu,India,39,8,2,624,85
2021-04-08,Delhi,India,93,17,5,424,17
2021-04-08,Uttar Pradesh,India,31,7,2,931,74
2021-04-08,West Bengal,India,219,43,15,539,16
2021-04-08,Gujarat,India,165,38,14,401,78
2021-04-08,Rajasthan,India,99,23,9,168,42
2021-04-08,Madhya Pradesh,India,209,35,16,615,51
2021-04-09,Maharashtra,India,214,51,15,174,75
2021-04-09,Karnataka,India,61,12,5,260,29
2021-04-09,Kerala,India,205,35,16,268,21
2021-04-09,Tamil Nadu,India,56,9,3,846,33
2021-04-09,Delhi,India,249,56,22,115,99
2021-04-09,Uttar Pradesh,India,44,8,3,970,84
2021-04-09,West Bengal,India,184,37,12,282,10
2021-04-09,Gujarat,India,76,13,5,504,94
2021-04-09,Rajasthan,India,81,14,6,302,75
2021-04-09,Madhya Pradesh,India,58,9,3,462,29
2021-04-10,Maharashtra,India,118,22,8,417,64
2021-04-10,Karnataka,India,122,22,8,413,69
2021-04-10,Kerala,India,155,36,17,207,13
2021-04-10,Tamil Nadu,India,71,13,5,245,79
2021-04-10,Delhi,India,33,5,1,781,16
2021-04-10,Uttar Pradesh,India,57,10,3,312,15
2021-04-10,West Bengal,India,110,16,5,531,100
2021-04-10,Gujarat,India,111,23,7,734,99
2021-04-10,Rajasthan,India,147,29,11,177,32
2021-04-10,Madhya Pradesh,India,203,32,13,583,94
2021-04-11,Maharashtra,India,229,52,18,574,76
2021-04-11,Karnataka,India,136,28,9,951,32
2021-04-11,Kerala,India,255,51,24,195,16
2021-04-11,Tamil Nadu,India,91,14,6,809,40
2021-04-11,Delhi,India,220,39,16,308,33
2021-04-11,Uttar Pradesh,India,281,53,19,952,92
2021-04-11,West Bengal,India,164,28,11,132,100
2021-04-11,Gujarat,India,210,40,15,666,50
2021-04-11,Rajasthan,India,308,68,32,545,20
2021-04-11,Madhya Pradesh,India,256,47,18,452,79
2021-04-12,Maharashtra,India,109,22,10,387,85
2021-04-12,Karnataka,India,259,48,20,363,54
2021-04-12,Kerala,India,98,17,6,712,30
2021-04-12,Tamil Nadu,India,203,46,16,184,26
2021-04-12,Delhi,India,186,42,18,651,74
2021-04-12,Uttar Pradesh,India,152,34,14,836,59
2021-04-12,West Bengal,India,125,20,6,171,80
2021-04-12,Gujarat,India,221,34,13,909,100
2021-04-12,Rajasthan,India,231,52,20,413,61
2021-04-12,Madhya Pradesh,India,97,15,5,966,99
2021-04-13,Maharashtra,India,202,31,10,943,61
2021-04-13,Karnataka,India,149,34,16,357,35
2021-04-13,Kerala,India,195,47,19,607,91
2021-04-13,Tamil Nadu,India,241,55,20,892,77
2021-04-13,Delhi,India,65,13,5,790,18
2021-04-13,Uttar Pradesh,India,106,24,11,161,25
2021-04-13,West Bengal,India,130,23,7,883,71
2021-04-13,Gujarat,India,80,15,6,805,44
2021-04-13,Rajasthan,India,79,12,4,162,16
2021-04-13,Madhya Pradesh,India,189,37,12,985,32
2021-04-14,Maharashtra,India,79,16,5,531,80
2021-04-14,Karnataka,India,98,19,6,673,45
2021-04-14,Kerala,India,297,54,21,229,92
2021-04-14,Tamil Nadu,India,169,34,15,391,34
2021-04-14,Delhi,India,199,49,17,550,100
2021-04-14,Uttar Pradesh,India,167,32,10,454,62
2021-04-14,West Bengal,India,95,23,10,933,56
2021-04-14,Gujarat,India,131,25,8,937,62
2021-04-14,Rajasthan,India,228,42,17,692,68
2021-04-14,Madhya Pradesh,India,121,21,9,914,37
2021-04-15,Maharashtra,India,277,62,23,467,97
2021-04-15,Karnataka,India,36,8,3,439,62
2021-04-15,Kerala,India,187,32,15,676,83
2021-04-15,Tamil Nadu,India,92,19,8,269,11
2021-04-15,Delhi,India,208,35,13,492,78
2021-04-15,Uttar Pradesh,India,229,40,12,777,49
2021-04-15,West Bengal,India,161,30,12,659,86
2021-04-15,Gujarat,India,194,45,21,188,89
2021-04-15,Rajasthan,India,126,23,10,512,18
2021-04-15,Madhya Pradesh,India,184,28,12,639,89
2021-04-16,Maharashtra,India,97,24,10,942,10
2021-04-16,Karnataka,India,92,16,5,665,78
2021-04-16,Kerala,India,69,12,4,265,72
2021-04-16,Tamil Nadu,India,166,36,11,129,50
2021-04-16,Delhi,India,46,7,3,180,94
2021-04-16,Uttar Pradesh,India,50,7,2,526,77
2021-04-16,West Bengal,India,230,50,24,101,68
2021-04-16,Gujarat,India,248,61,19,569,77
2021-04-16,Rajasthan,India,283,68,20,353,97
2021-04-16,Madhya Pradesh,India,182,42,15,948,30
2021-04-17,Maharashtra,India,33,8,3,603,94
2021-04-17,Karnataka,India,154,30,9,433,87
2021-04-17,Kerala,India,223,34,11,479,57
2021-04-17,Tamil Nadu,India,80,12,4,743,78
2021-04-17,Delhi,India,254,44,20,573,82
2021-04-17,Uttar Pradesh,India,79,17,7,288,59
2021-04-17,West Bengal,India,182,41,12,201,95
2021-04-17,Gujarat,India,134,27,10,285,91
2021-04-17,Rajasthan,India,39,6,2,633,10
2021-04-17,Madhya Pradesh,India,173,42,13,966,13
2021-04-18,Maharashtra,India,240,44,13,200,10
2021-04-18,Karnataka,India,245,51,19,347,45
2021-04-18,Kerala,India,69,12,4,105,33
2021-04-18,Tamil Nadu,India,217,45,17,123,34
2021-04-18,Delhi,India,239,59,28,238,39
2021-04-18,Uttar Pradesh,India,94,20,6,629,48
2021-04-18,West Bengal,India,191,44,21,977,96
2021-04-18,Gujarat,India,76,16,7,215,72
2021-04-18,Rajasthan,India,123,21,8,500,38
2021-04-18,Madhya Pradesh,India,264,50,22,429,30
2021-04-19,Maharashtra,India,68,13,5,366,35
2021-04-19,Karnataka,India,123,22,9,396,82
2021-04-19,Kerala,India,50,7,2,469,35
2021-04-19,Tamil Nadu,India,190,46,21,636,64
2021-04-19,Delhi,India,240,49,16,283,72
2021-04-19,Uttar Pradesh,India,85,20,6,581,26
2021-04-19,West Bengal,India,130,28,10,986,99
2021-04-19,Gujarat,India,94,19,8,364,54
2021-04-19,Rajasthan,India,34,7,3,106,10
2021-04-19,Madhya Pradesh,India,35,6,2,435,71
2021-04-20,Maharashtra,India,105,22,10,347,30
2021-04-20,Karnataka,India,203,49,18,435,64
2021-04-20,Kerala,India,276,57,22,697,28
2021-04-20,Tamil Nadu,India,249,43,17,202,87
2021-04-20,Delhi,India,84,14,4,995,88
2021-04-20,Uttar Pradesh,India,88,21,9,737,15
2021-04-20,West Bengal,India,87,20,7,882,33
2021-04-20,Gujarat,India,40,7,2,296,32
2021-04-20,Rajasthan,India,238,43,20,800,12
2021-04-20,Madhya Pradesh,India,199,39,11,205,84
2021-04-21,Maharashtra,India,68,11,3,144,20
2021-04-21,Karnataka,India,190,45,21,603,99
2021-04-21,Kerala,India,146,32,14,663,73
2021-04-21,Tamil Nadu,India,62,13,6,601,78
2021-04-21,Delhi,India,272,45,22,689,63
2021-04-21,Uttar Pradesh,India,87,17,5,199,19
2021-04-21,West Bengal,India,113,21,9,241,14
2021-04-21,Gujarat,India,234,38,14,925,13
2021-04-21,Rajasthan,India,311,51,21,237,37
2021-04-21,Madhya Pradesh,India,59,9,3,776,56
2021-04-22,Maharashtra,India,85,14,4,594,96
2021-04-22,Karnataka,India,65,15,6,364,43
2021-04-22,Kerala,India,213,34,16,615,29
2021-04-22,Tamil Nadu,India,33,7,2,859,31
2021-04-22,Delhi,India,133,32,13,673,66
2021-04-22,Uttar Pradesh,India,137,28,13,610,23
2021-04-22,West Bengal,India,65,13,3,977,22
2021-04-22,Gujarat,India,95,20,9,928,71
2021-04-22,Rajasthan,India,115,21,10,475,21
2021-04-22,Madhya Pradesh,India,150,35,14,446,60
2021-04-23,Maharashtra,India,89,17,8,843,77
2021-04-23,Karnataka,India,187,39,17,980,30
2021-04-23,Kerala,India,72,15,5,992,76
2021-04-23,Tamil Nadu,India,274,63,27,937,52
2021-04-23,Delhi,India,55,13,4,216,71
2021-04-23,Uttar Pradesh,India,42,8,2,429,91
2021-04-23,West Bengal,India,230,38,18,249,82
2021-04-23,Gujarat,India,215,41,19,880,65
2021-04-23,Rajasthan,India,68,16,5,388,11
2021-04-23,Madhya Pradesh,India,128,24,8,451,90
2021-04-24,Maharashtra,India,60,13,6,964,15
2021-04-24,Karnataka,India,202,39,12,962,39
2021-04-24,Kerala,India,56,11,3,900,89
2021-04-24,Tamil Nadu,India,235,46,20,271,74
2021-04-24,Delhi,India,230,57,21,296,10
2021-04-24,Uttar Pradesh,India,251,38,16,589,98
2021-04-24,West Bengal,India,60,12,5,853,12
2021-04-24,Gujarat,India,157,24,11,130,85
2021-04-24,Rajasthan,India,237,50,20,892,34
2021-04-24,Madhya Pradesh,India,225,56,22,461,33
2021-04-25,Maharashtra,India,165,35,17,863,60
2021-04-25,Karnataka,India,218,46,18,111,86
2021-04-25,Kerala,India,47,7,3,198,69
2021-04-25,Tamil Nadu,India,292,58,18,830,41
2021-04-25,Delhi,India,312,47,14,511,12
2021-04-25,Uttar Pradesh,India,225,39,13,385,88
2021-04-25,West Bengal,India,310,73,25,650,70
2021-04-25,Gujarat,India,120,18,6,105,91
2021-04-25,Rajasthan,India,143,26,7,645,12
2021-04-25,Madhya Pradesh,India,303,54,19,241,64
2021-04-26,Maharashtra,India,66,11,3,988,34
2021-04-26,Karnataka,India,44,8,2,590,99
2021-04-26,Kerala,India,336,57,25,128,24
2021-04-26,Tamil Nadu,India,197,45,20,975,76
2021-04-26,Delhi,India,108,25,12,759,77
2021-04-26,Uttar Pradesh,India,165,25,8,433,62
2021-04-26,West Bengal,India,176,40,14,976,86
2021-04-26,Gujarat,India,134,22,10,890,71
2021-04-26,Rajasthan,India,126,22,8,262,32
2021-04-26,Madhya Pradesh,India,136,33,10,148,32
2021-04-27,Maharashtra,India,88,18,7,430,71
2021-04-27,Karnataka,India,245,54,20,755,97
2021-04-27,Kerala,India,179,29,11,574,77
2021-04-27,Tamil Nadu,India,195,46,19,822,81
2021-04-27,Delhi,India,70,14,5,465,21
2021-04-27,Uttar Pradesh,India,172,30,9,940,96
2021-04-27,West Bengal,India,94,22,8,931,60
2021-04-27,Gujarat,India,249,38,13,609,61
2021-04-27,Rajasthan,India,196,43,17,692,17
2021-04-27,Madhya Pradesh,India,288,47,14,876,35
2021-04-28,Maharashtra,India,226,45,18,158,14
2021-04-28,Karnataka,India,97,15,5,282,78
2021-04-28,Kerala,India,284,67,22,891,20
2021-04-28,Tamil Nadu,India,203,41,17,671,27
2021-04-28,Delhi,India,288,50,18,796,14
2021-04-28,Uttar Pradesh,India,293,44,20,754,23
2021-04-28,West Bengal,India,171,41,16,239,60
2021-04-28,Gujarat,India,28,4,1,819,43
2021-04-28,Rajasthan,India,142,23,9,683,45
2021-04-28,Madhya Pradesh,India,174,35,12,615,26
2021-04-29,Maharashtra,India,53,10,3,914,86
2021-04-29,Karnataka,India,179,34,16,818,28
2021-04-29,Kerala,India,171,38,13,986,34
2021-04-29,Tamil Nadu,India,242,59,24,341,87
2021-04-29,Delhi,India,159,30,9,457,87
2021-04-29,Uttar Pradesh,India,218,47,19,225,85
2021-04-29,West Bengal,India,290,53,25,327,52
2021-04-29,Gujarat,India,92,20,7,402,94
2021-04-29,Rajasthan,India,107,20,9,120,44
2021-04-29,Madhya Pradesh,India,147,35,17,395,41
2021-04-30,Maharashtra,India,177,34,16,461,41
2021-04-30,Karnataka,India,173,34,14,886,31
2021-04-30,Kerala,India,221,45,14,656,88
2021-04-30,Tamil Nadu,India,243,53,19,408,38
2021-04-30,Delhi,India,265,46,16,941,38
2021-04-30,Uttar Pradesh,India,180,39,19,972,77
2021-04-30,West Bengal,India,198,36,15,454,84
2021-04-30,Gujarat,India,169,31,9,890,22
2021-04-30,Rajasthan,India,192,41,16,537,49
2021-04-30,Madhya Pradesh,India,180,42,13,981,48
2021-05-01,Maharashtra,India,169,34,13,466,83
2021-05-01,Karnataka,India,177,30,10,765,36
2021-05-01,Kerala,India,327,81,39,186,47
2021-05-01,Tamil Nadu,India,190,43,18,417,86
2021-05-01,Delhi,India,276,45,15,636,89
2021-05-01,Uttar Pradesh,India,50,10,3,366,60
2021-05-01,West Bengal,India,48,9,3,546,73
2021-05-01,Gujarat,India,180,37,18,621,84
2021-05-01,Rajasthan,India,54,8,3,999,89
2021-05-01,Madhya Pradesh,India,94,17,5,643,58
2021-05-02,Maharashtra,India,252,43,19,421,91
2021-05-02,Karnataka,India,199,45,16,273,18
2021-05-02,Kerala,India,143,31,14,571,91
2021-05-02,Tamil Nadu,India,45,10,3,895,78
2021-05-02,Delhi,India,167,31,13,622,81
2021-05-02,Uttar Pradesh,India,64,12,5,176,58
2021-05-02,West Bengal,India,232,36,12,890,39
2021-05-02,Gujarat,India,40,7,3,275,35
2021-05-02,Rajasthan,India,198,32,9,929,32
2021-05-02,Madhya Pradesh,India,133,23,7,236,36
2021-05-03,Maharashtra,India,226,51,21,475,34
2021-05-03,Karnataka,India,254,46,22,171,61
2021-05-03,Kerala,India,101,20,7,672,51
2021-05-03,Tamil Nadu,India,288,52,21,250,11
2021-05-03,Delhi,India,223,49,16,550,74
2021-05-03,Uttar Pradesh,India,309,50,22,339,80
2021-05-03,West Bengal,India,101,19,9,369,45
2021-05-03,Gujarat,India,174,34,11,846,25
2021-05-03,Rajasthan,India,290,54,20,212,83
2021-05-03,Madhya Pradesh,India,115,22,10,271,72
2021-05-04,Maharashtra,India,227,50,22,620,61
2021-05-04,Karnataka,India,40,8,3,787,36
2021-05-04,Kerala,India,251,39,15,298,79
2021-05-04,Tamil Nadu,India,206,33,15,844,40
2021-05-04,Delhi,India,172,38,11,648,11
2021-05-04,Uttar Pradesh,India,123,22,6,145,24
2021-05-04,West Bengal,India,240,47,20,736,52
2021-05-04,Gujarat,India,202,32,10,773,18
2021-05-04,Rajasthan,India,208,38,17,751,52
2021-05-04,Madhya Pradesh,India,117,24,7,954,14
2021-05-05,Maharashtra,India,131,32,12,635,59
2021-05-05,Karnataka,India,177,33,12,180,67
2021-05-05,Kerala,India,104,22,6,276,30
2021-05-05,Tamil Nadu,India,38,6,2,826,74
2021-05-05,Delhi,India,294,46,14,505,72
2021-05-05,Uttar Pradesh,India,253,61,27,557,21
2021-05-05,West Bengal,India,184,32,15,708,32
2021-05-05,Gujarat,India,151,36,12,314,15
2021-05-05,Rajasthan,India,190,35,13,831,38
2021-05-05,Madhya Pradesh,India,214,46,19,510,14
2021-05-06,Maharashtra,India,132,32,10,570,98
2021-05-06,Karnataka,India,180,35,10,138,94
2021-05-06,Kerala,India,201,42,20,765,97
2021-05-06,Tamil Nadu,India,198,38,17,811,74
2021-05-06,Delhi,India,238,46,18,658,22
2021-05-06,Uttar Pradesh,India,130,24,9,921,23
2021-05-06,West Bengal,India,171,39,12,585,55
2021-05-06,Gujarat,India,243,54,22,400,36
2021-05-06,Rajasthan,India,169,42,18,896,41
2021-05-06,Madhya Pradesh,India,257,62,23,519,38
2021-05-07,Maharashtra,India,164,24,9,950,46
2021-05-07,Karnataka,India,284,50,21,713,75
2021-05-07,Kerala,India,265,62,25,474,94
2021-05-07,Tamil Nadu,India,62,11,4,103,92
2021-05-07,Delhi,India,228,38,15,328,16
2021-05-07,Uttar Pradesh,India,328,74,27,159,26
2021-05-07,West Bengal,India,234,51,24,982,89
2021-05-07,Gujarat,India,59,9,3,823,61
2021-05-07,Rajasthan,India,345,66,23,978,72
2021-05-07,Madhya Pradesh,India,277,50,20,325,19
2021-05-08,Maharashtra,India,98,23,8,371,75
2021-05-08,Karnataka,India,124,26,11,740,86
2021-05-08,Kerala,India,299,67,30,292,19
2021-05-08,Tamil Nadu,India,105,23,11,863,94
2021-05-08,Delhi,India,291,65,23,754,95
2021-05-08,Uttar Pradesh,India,261,41,17,763,40
2021-05-08,West Bengal,India,50,11,5,670,91
2021-05-08,Gujarat,India,364,77,32,170,71
2021-05-08,Rajasthan,India,138,25,10,538,32
2021-05-08,Madhya Pradesh,India,144,22,8,510,87
2021-05-09,Maharashtra,India,150,29,9,911,55
2021-05-09,Karnataka,India,41,8,2,359,60
2021-05-09,Kerala,India,313,53,20,912,77
2021-05-09,Tamil Nadu,India,267,43,19,287,51
2021-05-09,Delhi,India,165,35,15,273,80
2021-05-09,Uttar Pradesh,India,148,32,14,549,20
2021-05-09,West Bengal,India,235,36,13,408,91
2021-05-09,Gujarat,India,73,14,6,529,54
2021-05-09,Rajasthan,India,237,51,17,389,97
2021-05-09,Madhya Pradesh,India,178,34,16,998,63
2021-05-10,Maharashtra,India,282,42,20,718,34
2021-05-10,Karnataka,India,43,9,4,640,23
2021-05-10,Kerala,India,314,59,28,294,38
2021-05-10,Tamil Nadu,India,219,48,19,942,38
2021-05-10,Delhi,India,366,74,35,709,62
2021-05-10,Uttar Pradesh,India,290,57,25,725,49
2021-05-10,West Bengal,India,36,6,2,307,26
2021-05-10,Gujarat,India,119,28,9,731,68
2021-05-10,Rajasthan,India,123,24,11,259,10
2021-05-10,Madhya Pradesh,India,188,31,14,162,24
2021-05-11,Maharashtra,India,364,65,31,257,95
2021-05-11,Karnataka,India,98,18,6,1000,43
2021-05-11,Kerala,India,149,34,13,799,61
2021-05-11,Tamil Nadu,India,194,41,18,690,20
2021-05-11,Delhi,India,99,21,6,570,54
2021-05-11,Uttar Pradesh,India,221,39,15,671,61
2021-05-11,West Bengal,India,370,71,32,404,61
2021-05-11,Gujarat,India,160,39,17,747,51
2021-05-11,Rajasthan,India,35,6,2,993,81
2021-05-11,Madhya Pradesh,India,122,22,8,973,49
2021-05-12,Maharashtra,India,360,66,22,543,23
2021-05-12,Karnataka,India,164,33,10,862,26
2021-05-12,Kerala,India,132,30,10,454,32
2021-05-12,Tamil Nadu,India,128,31,10,452,78
2021-05-12,Delhi,India,48,7,3,184,64
2021-05-12,Uttar Pradesh,India,196,36,11,716,68
2021-05-12,West Bengal,India,339,59,21,984,43
2021-05-12,Gujarat,India,273,63,26,823,38
2021-05-12,Rajasthan,India,304,72,30,128,78
2021-05-12,Madhya Pradesh,India,59,13,5,198,96
2021-05-13,Maharashtra,India,166,34,11,610,60
2021-05-13,Karnataka,India,285,48,15,874,84
2021-05-13,Kerala,India,274,43,19,997,88
2021-05-13,Tamil Nadu,India,205,41,14,697,95
2021-05-13,Delhi,India,66,12,4,580,62
2021-05-13,Uttar Pradesh,India,202,41,15,153,23
2021-05-13,West Bengal,India,127,28,12,455,95
2021-05-13,Gujarat,India,212,35,14,997,86
2021-05-13,Rajasthan,India,334,66,21,284,21
2021-05-13,Madhya Pradesh,India,60,13,6,146,72
2021-05-14,Maharashtra,India,98,16,7,222,88
2021-05-14,Karnataka,India,179,31,14,920,91
2021-05-14,Kerala,India,218,34,15,646,70
2021-05-14,Tamil Nadu,India,288,62,22,474,55
2021-05-14,Delhi,India,51,9,4,531,11
2021-05-14,Uttar Pradesh,India,189,46,15,727,25
2021-05-14,West Bengal,India,326,64,30,102,70
2021-05-14,Gujarat,India,216,41,15,603,67
2021-05-14,Rajasthan,India,297,67,20,608,32
2021-05-14,Madhya Pradesh,India,110,22,10,934,10
2021-05-15,Maharashtra,India,82,16,6,803,75
2021-05-15,Karnataka,India,295,59,24,189,14
2021-05-15,Kerala,India,301,69,23,962,14
2021-05-15,Tamil Nadu,India,90,17,5,138,31
2021-05-15,Delhi,India,92,18,7,687,79
2021-05-15,Uttar Pradesh,India,107,17,7,741,38
2021-05-15,West Bengal,India,306,57,18,708,86
2021-05-15,Gujarat,India,164,33,11,532,21
