date,country,daily_cases,daily_deaths,daily_recovered,cumulative_cases,cumulative_deaths,cumulative_recovered,active_cases
2021-02-20,France,8099,164,7298,2559645,64020,2352821,142804
2021-02-21,France,9811,242,9016,2569456,64262,2361837,143357
2021-02-22,France,8144,176,7667,2577600,64438,2369504,143658
2021-02-23,France,5820,121,5394,2583420,64559,2374898,143963
2021-02-24,France,7906,196,7334,2591326,64755,2382232,144339
2021-02-25,France,9339,238,8470,2600665,64993,2390702,144970
2021-02-26,France,9441,242,8552,2610106,65235,2399254,145617
2021-02-27,France,10673,317,9818,2620779,65552,2409072,146155
2021-02-28,France,6781,187,6368,2627560,65739,2415440,146381
2021-03-01,France,8006,174,7462,2635566,65913,2422902,146751
2021-03-02,France,9983,274,9479,2645549,66187,2432381,146981
2021-03-03,France,8964,214,8382,2654513,66401,2440763,147349
2021-03-04,France,7531,181,7123,2662044,66582,2447886,147576
2021-03-05,France,6773,142,6142,2668817,66724,2454028,148065
2021-03-06,France,10469,299,9730,2679286,67023,2463758,148505
2021-03-07,France,10319,207,9491,2689605,67230,2473249,149126
2021-03-08,France,8695,217,8114,2698300,67447,2481363,149490
2021-03-09,France,10809,228,10075,2709109,67675,2491438,149996
2021-03-10,France,9363,223,8563,2718472,67898,2500001,150573
2021-03-11,France,8158,213,7526,2726630,68111,2507527,150992
2021-03-12,France,9231,222,8718,2735861,68333,2516245,151283
2021-03-13,France,6991,162,6501,2742852,68495,2522746,151611
2021-03-14,France,6037,178,5465,2748889,68673,2528211,152005
2021-03-15,France,7643,211,6889,2756532,68884,2535100,152548
2021-03-16,France,7914,215,7347,2764446,69099,2542447,152900
2021-03-17,France,7273,188,6822,2771719,69287,2549269,153163
2021-03-18,France,6318,140,5772,2778037,69427,2555041,153569
2021-03-19,France,7296,180,6809,2785333,69607,2561850,153876
2021-03-20,France,10161,269,9249,2795494,69876,2571099,154519
2021-03-21,France,9427,238,8531,2804921,70114,2579630,155177
2021-03-22,France,6181,158,5809,2811102,70272,2585439,155391
2021-03-23,France,7316,199,6933,2818418,70471,2592372,155575
2021-03-24,France,10402,259,9474,2828820,70730,2601846,156244
2021-03-25,France,6365,143,5901,2835185,70873,2607747,156565
2021-03-26,France,6533,131,5972,2841718,71004,2613719,156995
2021-03-27,France,9386,243,8756,2851104,71247,2622475,157382
2021-03-28,France,10013,205,9167,2861117,71452,2631642,158023
2021-03-29,France,10697,231,10115,2871814,71683,2641757,158374
2021-03-30,France,6837,175,6454,2878651,71858,2648211,158582
2021-03-31,France,10513,307,9674,2889164,72165,2657885,159114
2021-04-01,France,8928,181,8465,2898092,72346,2666350,159396
2021-04-02,France,10689,278,9751,2908781,72624,2676101,160056
2021-04-03,France,6879,203,6455,2915660,72827,2682556,160277
2021-04-04,France,7495,217,7095,2923155,73044,2689651,160460
2021-04-05,France,7752,175,7037,2930907,73219,2696688,161000
2021-04-06,France,6492,150,5867,2937399,73369,2702555,161475
2021-04-07,France,6520,161,6188,2943919,73530,2708743,161646
2021-04-08,France,6725,190,6364,2950644,73720,2715107,161817
2021-04-09,France,6765,197,6217,2957409,73917,2721324,162168
2021-04-10,France,6681,186,6045,2964090,74103,2727369,162618
2021-04-11,France,10048,209,9292,2974138,74312,2736661,163165
2021-04-12,France,7391,157,6912,2981529,74469,2743573,163487
2021-04-13,France,9473,218,8927,2991002,74687,2752500,163815
2021-04-14,France,6427,137,6075,2997429,74824,2758575,164030
2021-04-15,France,10009,200,9493,3007438,75024,2768068,164346
2021-04-16,France,9234,258,8351,3016672,75282,2776419,164971
2021-04-17,France,6913,147,6406,3023585,75429,2782825,165331
2021-04-18,France,11124,255,10087,3034709,75684,2792912,166113
2021-04-19,France,9139,246,8578,3043848,75930,2801490,166428
2021-04-20,France,9857,292,9106,3053705,76222,2810596,166887
2021-04-21,France,9353,232,8555,3063058,76454,2819151,167453
2021-04-22,France,8934,232,8147,3071992,76686,2827298,168008
2021-04-23,France,10994,228,10399,3082986,76914,2837697,168375
2021-04-24,France,9406,245,8517,3092392,77159,2846214,169019
2021-04-25,France,12203,258,11335,3104595,77417,2857549,169629
2021-04-26,France,8272,186,7507,3112867,77603,2865056,170208
2021-04-27,France,8662,249,7828,3121529,77852,2872884,170793
2021-04-28,France,8063,235,7344,3129592,78087,2880228,171277
2021-04-29,France,7025,182,6474,3136617,78269,2886702,171646
2021-04-30,France,10592,252,9748,3147209,78521,2896450,172238
2021-05-01,France,8263,193,7505,3155472,78714,2903955,172803
2021-05-02,France,8709,240,8054,3164181,78954,2912009,173218
2021-05-03,France,8682,180,7874,3172863,79134,2919883,173846
2021-05-04,France,9025,224,8487,3181888,79358,2928370,174160
2021-05-05,France,12451,307,11543,3194339,79665,2939913,174761
2021-05-06,France,11144,253,10322,3205483,79918,2950235,175330
2021-05-07,France,12424,301,11557,3217907,80219,2961792,175896
2021-05-08,France,10060,299,9354,3227967,80518,2971146,176303
2021-05-09,France,12974,263,11745,3240941,80781,2982891,177269
2021-05-10,France,13093,353,12006,3254034,81134,2994897,178003
2021-05-11,France,9870,290,9335,3263904,81424,3004232,178248
2021-05-12,France,8428,199,7797,3272332,81623,3012029,178680
2021-05-13,France,12649,360,11500,3284981,81983,3023529,179469
2021-05-14,France,11175,233,10144,3296156,82216,3033673,180267
2021-05-15,France,9775,269,8974,3305931,82485,3042647,180799
2021-05-16,France,9592,216,9051,3315523,82701,3051698,181124
2021-05-17,France,10330,275,9339,3325853,82976,3061037,181840
2021-05-18,France,12801,339,11696,3338654,83315,3072733,182606
2021-05-19,France,12740,255,11987,3351394,83570,3084720,183104
2021-05-20,France,10702,316,9857,3362096,83886,3094577,183633
2021-05-21,France,8645,176,8083,3370741,84062,3102660,184019
2021-05-22,France,10401,292,9816,3381142,84354,3112476,184312
2021-05-23,France,7591,200,7140,3388733,84554,3119616,184563
2021-05-24,France,10278,267,9595,3399011,84821,3129211,184979
2021-05-25,France,14130,396,12787,3413141,85217,3141998,185926
2021-05-26,France,8585,183,7928,3421726,85400,3149926,186400
2021-05-27,France,8849,221,8013,3430575,85621,3157939,187015
2021-05-28,France,10115,282,9185,3440690,85903,3167124,187663
2021-05-29,France,9354,238,8503,3450044,86141,3175627,188276
2021-05-30,France,11606,265,10756,3461650,86406,3186383,188861
2021-05-31,France,11094,317,10276,3472744,86723,3196659,189362
2021-06-01,France,10386,270,9656,3483130,86993,3206315,189822
2021-06-02,France,8210,186,7405,3491340,87179,3213720,190441
2021-06-03,France,13211,299,12289,3504551,87478,3226009,191064
2021-06-04,France,8883,210,8341,3513434,87688,3234350,191396
2021-06-05,France,13032,382,11954,3526466,88070,3246304,192092
2021-06-06,France,8379,239,7865,3534845,88309,3254169,192367
2021-06-07,France,9585,284,9078,3544430,88593,3263247,192590
2021-06-08,France,14834,321,13827,3559264,88914,3277074,193276
2021-06-09,France,12527,366,11279,3571791,89280,3288353,194158
2021-06-10,France,15015,343,13993,3586806,89623,3302346,194837
2021-06-11,France,15146,357,14002,3601952,89980,3316348,195624
2021-06-12,France,15555,404,14360,3617507,90384,3330708,196415
2021-06-13,France,10250,218,9501,3627757,90602,3340209,196946
2021-06-14,France,14787,299,13530,3642544,90901,3353739,197904
2021-06-15,France,13180,383,12331,3655724,91284,3366070,198370
2021-06-16,France,11086,255,10317,3666810,91539,3376387,198884
2021-06-17,France,15191,322,14250,3682001,91861,3390637,199503
2021-06-18,France,14449,302,13477,3696450,92163,3404114,200173
2021-06-19,France,10965,280,10307,3707415,92443,3414421,200551
2021-06-20,France,11027,317,9995,3718442,92760,3424416,201266
2021-06-21,France,9173,191,8489,3727615,92951,3432905,201759
2021-06-22,France,13206,344,11900,3740821,93295,3444805,202721
2021-06-23,France,10710,251,10164,3751531,93546,3454969,203016
2021-06-24,France,13386,362,12064,3764917,93908,3467033,203976
2021-06-25,France,16865,415,15671,3781782,94323,3482704,204755
2021-06-26,France,10057,215,9162,3791839,94538,3491866,205435
2021-06-27,France,14417,392,13493,3806256,94930,3505359,205967
2021-06-28,France,11245,328,10255,3817501,95258,3515614,206629
2021-06-29,France,15059,390,13563,3832560,95648,3529177,207735
2021-06-30,France,15898,405,15069,3848458,96053,3544246,208159
2021-07-01,France,16801,467,15618,3865259,96520,3559864,208875
2021-07-02,France,11953,330,11083,3877212,96850,3570947,209415
2021-07-03,France,11794,303,11048,3889006,97153,3581995,209858
2021-07-04,France,16424,427,15134,3905430,97580,3597129,210721
2021-07-05,France,14895,400,13673,3920325,97980,3610802,211543
2021-07-06,France,10958,285,10159,3931283,98265,3620961,212057
2021-07-07,France,9863,203,8900,3941146,98468,3629861,212817
2021-07-08,France,12578,309,11467,3953724,98777,3641328,213619
2021-07-09,France,16234,384,15335,3969958,99161,3656663,214134
2021-07-10,France,10609,245,9783,3980567,99406,3666446,214715
2021-07-11,France,10757,239,10038,3991324,99645,3676484,215195
2021-07-12,France,10609,274,9840,4001933,99919,3686324,215690
2021-07-13,France,11280,250,10163,4013213,100169,3696487,216557
2021-07-14,France,12561,311,11555,4025774,100480,3708042,217252
2021-07-15,France,15541,410,14646,4041315,100890,3722688,217737
2021-07-16,France,12836,295,12049,4054151,101185,3734737,218229
2021-07-17,France,14699,427,13466,4068850,101612,3748203,219035
2021-07-18,France,18130,364,16572,4086980,101976,3764775,220229
2021-07-19,France,12053,330,11390,4099033,102306,3776165,220562
2021-07-20,France,12028,276,10828,4111061,102582,3786993,221486
2021-07-21,France,10810,224,10112,4121871,102806,3797105,221960
2021-07-22,France,13372,363,12263,4135243,103169,3809368,222706
2021-07-23,France,19228,461,17409,4154471,103630,3826777,224064
2021-07-24,France,15594,361,14254,4170065,103991,3841031,225043
2021-07-25,France,19568,572,17987,4189633,104563,3859018,226052
2021-07-26,France,18537,475,17034,4208170,105038,3876052,227080
2021-07-27,France,12377,267,11419,4220547,105305,3887471,227771
2021-07-28,France,13163,363,11992,4233710,105668,3899463,228579
2021-07-29,France,12340,344,11522,4246050,106012,3910985,229053
2021-07-30,France,13794,300,12567,4259844,106312,3923552,229980
2021-07-31,France,11882,313,11241,4271726,106625,3934793,230308
2021-08-01,France,12487,298,11267,4284213,106923,3946060,231230
2021-08-02,France,11407,322,10611,4295620,107245,3956671,231704
2021-08-03,France,15060,437,14073,4310680,107682,3970744,232254
2021-08-04,France,17155,419,15524,4327835,108101,3986268,233466
2021-08-05,France,14270,307,12942,4342105,108408,3999210,234487
2021-08-06,France,12729,293,11715,4354834,108701,4010925,235208
2021-08-07,France,16841,466,15919,4371675,109167,4026844,235664
2021-08-08,France,15119,338,13740,4386794,109505,4040584,236705
2021-08-09,France,15662,407,14467,4402456,109912,4055051,237493
2021-08-10,France,21589,432,19668,4424045,110344,4074719,238982
2021-08-11,France,13003,306,11724,4437048,110650,4086443,239955
2021-08-12,France,13969,396,12981,4451017,111046,4099424,240547
2021-08-13,France,16929,389,15896,4467946,111435,4115320,241191
2021-08-14,France,20289,407,18413,4488235,111842,4133733,242660
2021-08-15,France,16251,434,14665,4504486,112276,4148398,243812
2021-08-16,France,17962,474,16355,4522448,112750,4164753,244945
2021-08-17,France,18489,460,17090,4540937,113210,4181843,245884
2021-08-18,France,18417,368,17170,4559354,113578,4199013,246763
2021-08-19,France,14115,364,12944,4573469,113942,4211957,247570
2021-08-20,France,13296,285,12525,4586765,114227,4224482,248056
2021-08-21,France,16282,442,14882,4603047,114669,4239364,249014
2021-08-22,France,17584,442,16149,4620631,115111,4255513,250007
2021-08-23,France,22751,525,21303,4643382,115636,4276816,250930
2021-08-24,France,18678,489,17649,4662060,116125,4294465,251470
2021-08-25,France,14975,342,14061,4677035,116467,4308526,252042
2021-08-26,France,20440,608,18535,4697475,117075,4327061,253339
2021-08-27,France,15191,450,14166,4712666,117525,4341227,253914
2021-08-28,France,17811,519,16505,4730477,118044,4357732,254701
2021-08-29,France,13588,316,12425,4744065,118360,4370157,255548
2021-08-30,France,20883,592,19258,4764948,118952,4389415,256581
2021-08-31,France,21508,455,19675,4786456,119407,4409090,257959
2021-09-01,France,21319,468,19841,4807775,119875,4428931,258969
2021-09-02,France,23141,675,21602,4830916,120550,4450533,259833
2021-09-03,France,23928,580,22038,4854844,121130,4472571,261143
2021-09-04,France,17899,368,16267,4872743,121498,4488838,262407
2021-09-05,France,18459,534,16998,4891202,122032,4505836,263334
2021-09-06,France,14620,406,13275,4905822,122438,4519111,264273
2021-09-07,France,14243,384,13047,4920065,122822,4532158,265085
2021-09-08,France,19561,470,17677,4939626,123292,4549835,266499
2021-09-09,France,21633,445,19612,4961259,123737,4569447,268075
2021-09-10,France,14218,300,13136,4975477,124037,4582583,268857
2021-09-11,France,19793,579,17837,4995270,124616,4600420,270234
2021-09-12,France,20824,515,19186,5016094,125131,4619606,271357
2021-09-13,France,17483,373,15908,5033577,125504,4635514,272559
2021-09-14,France,19316,490,17950,5052893,125994,4653464,273435
2021-09-15,France,14525,310,13667,5067418,126304,4667131,273983
2021-09-16,France,19824,452,18349,5087242,126756,4685480,275006
2021-09-17,France,18683,543,16892,5105925,127299,4702372,276254
2021-09-18,France,17234,370,15779,5123159,127669,4718151,277339
2021-09-19,France,14149,287,13262,5137308,127956,4731413,277939
2021-09-20,France,19362,452,18305,5156670,128408,4749718,278544
2021-09-21,France,20828,528,19690,5177498,128936,4769408,279154
2021-09-22,France,15830,355,14798,5193328,129291,4784206,279831
2021-09-23,France,16595,374,15221,5209923,129665,4799427,280831
2021-09-24,France,22127,553,20334,5232050,130218,4819761,282071
2021-09-25,France,21643,460,19996,5253693,130678,4839757,283258
2021-09-26,France,26013,705,23546,5279706,131383,4863303,285020
2021-09-27,France,22361,492,20888,5302067,131875,4884191,286001
2021-09-28,France,19408,498,18323,5321475,132373,4902514,286588
2021-09-29,France,18586,410,17214,5340061,132783,4919728,287550
2021-09-30,France,14941,313,13652,5355002,133096,4933380,288526
2021-10-01,France,25284,711,23771,5380286,133807,4957151,289328
2021-10-02,France,16561,402,15147,5396847,134209,4972298,290340
2021-10-03,France,19954,571,18833,5416801,134780,4991131,290890
2021-10-04,France,25534,604,24008,5442335,135384,5015139,291812
2021-10-05,France,20792,622,19041,5463127,136006,5034180,292941
2021-10-06,France,19059,564,18019,5482186,136570,5052199,293417
2021-10-07,France,20933,593,19543,5503119,137163,5071742,294214
2021-10-08,France,18775,516,17473,5521894,137679,5089215,295000
2021-10-09,France,27267,616,25141,5549161,138295,5114356,296510
2021-10-10,France,18623,451,16914,5567784,138746,5131270,297768
2021-10-11,France,25336,653,23699,5593120,139399,5154969,298752
2021-10-12,France,25616,517,23575,5618736,139916,5178544,300276
2021-10-13,France,16782,336,15450,5635518,140252,5193994,301272
2021-10-14,France,16718,429,15319,5652236,140681,5209313,302242
2021-10-15,France,21990,513,19911,5674226,141194,5229224,303808
2021-10-16,France,25738,528,23706,5699964,141722,5252930,305312
2021-10-17,France,16809,411,15479,5716773,142133,5268409,306231
2021-10-18,France,21620,561,19708,5738393,142694,5288117,307582
2021-10-19,France,19419,392,17905,5757812,143086,5306022,308704
2021-10-20,France,25467,574,24037,5783279,143660,5330059,309560
2021-10-21,France,26697,553,24795,5809976,144213,5354854,310909
2021-10-22,France,19319,554,18021,5829295,144767,5372875,311653
2021-10-23,France,27280,596,25626,5856575,145363,5398501,312711
2021-10-24,France,19298,481,17898,5875873,145844,5416399,313630
2021-10-25,France,26823,787,25078,5902696,146631,5441477,314588
2021-10-26,France,25194,505,23821,5927890,147136,5465298,315456
2021-10-27,France,28479,775,26291,5956369,147911,5491589,316869
2021-10-28,France,27269,647,25720,5983638,148558,5517309,317771
2021-10-29,France,19493,517,17991,6003131,149075,5535300,318756
2021-10-30,France,18358,486,17008,6021489,149561,5552308,319620
2021-10-31,France,16919,414,15802,6038408,149975,5568110,320323
2021-11-01,France,28430,848,25791,6066838,150823,5593901,322114
2021-11-02,France,18999,464,17793,6085837,151287,5611694,322856
2021-11-03,France,17861,367,16581,6103698,151654,5628275,323769
2021-11-04,France,25296,586,23674,6128994,152240,5651949,324805
2021-11-05,France,21161,507,19817,6150155,152747,5671766,325642
2021-11-06,France,15999,351,14903,6166154,153098,5686669,326387
2021-11-07,France,24992,711,23472,6191146,153809,5710141,327196
2021-11-08,France,26903,652,24218,6218049,154461,5734359,329229
2021-11-09,France,16840,360,15824,6234889,154821,5750183,329885
2021-11-10,France,18018,508,16973,6252907,155329,5767156,330422
2021-11-11,France,28173,766,26085,6281080,156095,5793241,331744
2021-11-12,France,22897,519,21051,6303977,156614,5814292,333071
2021-11-13,France,19495,577,18074,6323472,157191,5832366,333915
2021-11-14,France,18855,519,17368,6342327,157710,5849734,334883
2021-11-15,France,22280,573,20077,6364607,158283,5869811,336513
2021-11-16,France,26978,584,25598,6391585,158867,5895409,337309
2021-11-17,France,23565,566,22061,6415150,159433,5917470,338247
2021-11-18,France,24948,672,22928,6440098,160105,5940398,339595
2021-11-19,France,27936,737,25496,6468034,160842,5965894,341298
2021-11-20,France,28878,834,27256,6496912,161676,5993150,342086
2021-11-21,France,24499,495,23256,6521411,162171,6016406,342834
2021-11-22,France,28940,659,27080,6550351,162830,6043486,344035
2021-11-23,France,16941,485,15370,6567292,163315,6058856,345121
2021-11-24,France,24885,687,22512,6592177,164002,6081368,346807
2021-11-25,France,24105,533,21754,6616282,164535,6103122,348625
2021-11-26,France,25370,733,22834,6641652,165268,6125956,350428
2021-11-27,France,17790,414,16359,6659442,165682,6142315,351445
2021-11-28,France,22928,639,21243,6682370,166321,6163558,352491
2021-11-29,France,25961,703,23442,6708331,167024,6187000,354307
2021-11-30,France,28594,633,26483,6736925,167657,6213483,355785
2021-12-01,France,23460,619,21968,6760385,168276,6235451,356658
